Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
46.47679,40.590317,101.27747,4.27697,807.6666666666666,153.6545,61.347107,207.09464,67.74562,858.0,6.978713035583496,700.9074096679688,296708,272.04056096076965,,133
113.94911,77.88706,242.30826,30.036285,534.4,88.40338,34.71136,123.11474,53.692017,1000.0,1.5689702033996582,451.3858642578125,298708,275.5057752132416,,134
163.64311,88.16857,246.87216,41.62188,806.6666666666666,76.793175,65.557236,128.2475,-15.724457,767.6666666666666,-1.0082870721817017,890.9874877929688,301011,278.8939371109009,,135
101.617004,2.6411858,104.258194,98.97582,1000.0,87.98564,16.89392,104.87956,71.09172,1000.0,1.3519457578659058,343.7528076171875,303011,282.03917717933655,,136
133.90825,9.661667,143.56992,124.24658,1000.0,84.796776,70.39013,177.83698,7.6205673,693.6666666666666,3.1169941425323486,790.3693237304688,305092,284.87828826904297,,137
92.7061,17.90026,110.60636,74.80584,1000.0,119.91625,107.39428,276.60706,18.010185,459.8333333333333,7.547734260559082,1649.679443359375,307851,287.5832281112671,,138
88.53477,87.54099,263.93652,-1.9083481,348.0,112.69145,91.97718,259.5713,6.679199,628.0,2.3997840881347656,1258.356201171875,310363,290.01889204978943,,139
132.38478,103.64207,268.69955,13.340515,416.8,63.07211,47.59255,116.869156,-10.415512,618.75,-4.29982852935791,1092.428466796875,312838,292.5512731075287,,140
83.785805,18.93032,102.716125,64.855484,1000.0,123.3621,9.709465,133.07156,113.65263,1000.0,2.685655355453491,351.3794860839844,314838,295.9771771430969,,141
153.2418,76.94626,240.61942,60.27444,598.5,126.85367,79.22607,237.42596,55.89975,674.6666666666666,1.8894349336624146,883.249267578125,316862,299.1870951652527,,142
179.68364,79.94667,243.18077,66.92093,771.0,179.39955,72.766304,235.14127,76.6151,718.6666666666666,9.62027359008789,843.4615478515625,319018,301.6836402416229,,143
151.8211,82.13055,231.52559,38.800995,767.3333333333334,88.230705,14.517921,102.74863,73.71278,1000.0,-1.253813624382019,451.9915771484375,321018,304.7356162071228,,144
200.86093,90.66242,260.2092,21.170952,448.6,36.88459,23.7782,60.66279,13.106388,1000.0,-6.683204174041748,412.07720947265625,323018,307.6792471408844,,145
105.451935,76.11563,235.90714,44.890713,696.0,25.336914,72.96715,98.631165,-74.21706,935.3333333333334,-11.631515502929688,958.7072143554688,325824,311.93312311172485,,146
123.76774,60.101234,208.43396,74.956856,976.6666666666666,61.039692,78.978226,183.18707,-34.920517,591.5,-3.7140066623687744,1294.349609375,328190,316.0973701477051,,147
62.38584,18.571236,80.95708,43.814606,1000.0,158.0648,86.09645,238.76031,38.754555,712.3333333333334,7.8478264808654785,877.0599975585938,330327,318.7176170349121,,148
33.245644,84.699585,117.94523,-51.45394,1000.0,172.17163,77.68832,247.76102,65.32699,741.0,5.77212381362915,916.524169921875,332550,322.0267562866211,,149
68.3295,78.010704,217.24481,-3.8229675,437.8,100.29656,72.79019,208.11382,3.4430695,665.75,2.182614326477051,877.168212890625,335213,324.90823197364807,,150
107.125885,79.67444,181.96034,-3.242546,700.6666666666666,196.50749,28.413717,216.99216,156.327,752.3333333333334,7.635006904602051,968.8760375976562,337470,328.33148217201233,,151
91.03192,56.471287,169.2191,37.84639,812.3333333333334,197.28119,79.34839,273.51892,77.57059,590.0,10.69384765625,1420.000244140625,339830,331.5216052532196,,152
