Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
47.703197,14.3155575,61.92491,28.11396,1000.0,62.53247,50.953472,149.56036,-5.8426666,1000.0,6.274153709411621,16.942821502685547,345000,88.46376991271973,,68
97.65613,26.252708,131.09235,66.96227,1000.0,94.09032,50.19767,162.92354,13.267419,1000.0,1.0075064897537231,14.217822074890137,350000,89.10492968559265,,69
64.85849,40.928875,107.74989,9.752647,1000.0,100.221054,63.13002,177.15628,-15.00189,1000.0,-0.3301466703414917,12.938819885253906,355000,89.72938299179077,,70
80.16181,14.103713,100.06827,69.12609,1000.0,91.57478,19.937263,128.88112,73.02004,1000.0,-1.4621127843856812,10.87203598022461,360000,96.52411603927612,,71
119.432434,53.381584,194.90402,80.14117,1000.0,68.17091,34.33078,100.01574,15.0675125,1000.0,-2.0919439792633057,12.431968688964844,365000,97.15029191970825,,72
43.11099,158.79486,180.4712,-179.42892,1000.0,121.22611,57.973785,180.94995,46.148476,1000.0,5.539687633514404,14.236481666564941,370000,97.77304291725159,,73
157.30621,46.036434,217.19318,105.24501,1000.0,129.39896,49.371365,196.36392,45.59887,1000.0,0.07854608446359634,16.291406631469727,375000,98.39546298980713,,74
187.46126,31.806614,229.90326,153.33682,1000.0,174.56671,64.30713,263.7148,104.53921,1000.0,0.6923235058784485,13.174033164978027,380000,99.01896405220032,,75
239.22362,79.269615,350.46088,171.55469,1000.0,154.93929,32.10489,208.89044,114.415726,1000.0,-0.33997392654418945,16.50119400024414,385000,99.64275479316711,,76
320.202,41.434948,377.55713,281.12854,1000.0,203.7012,38.29836,255.86409,151.02448,1000.0,3.76802659034729,20.451765060424805,390000,100.26889681816101,,77
162.73213,124.21155,273.3768,-10.747223,1000.0,237.04251,77.47758,340.4432,129.94902,1000.0,-0.3198108673095703,18.402524948120117,395000,100.89035487174988,,78
293.87146,61.55579,347.74557,207.71567,1000.0,221.68318,78.42976,378.0512,171.13446,1000.0,-2.4452195167541504,15.817184448242188,400000,101.51277184486389,,79
305.81216,70.65417,405.5876,251.26971,1000.0,261.20297,59.84002,365.42535,186.763,1000.0,5.877740859985352,15.102882385253906,405000,102.13269472122192,,80
264.4547,67.40206,342.80853,178.26646,1000.0,300.5643,36.85869,359.61896,245.97388,1000.0,0.5706899762153625,12.742103576660156,410000,108.94197297096252,,81
209.1165,3.8568552,212.77931,203.78497,1000.0,283.46854,23.967958,318.44476,245.6593,1000.0,-3.424774169921875,11.10664176940918,415000,109.56693983078003,,82
150.73428,15.73192,172.27463,135.14227,1000.0,180.90579,53.953293,239.14944,85.927284,1000.0,-6.314488887786865,12.256591796875,420000,110.19387173652649,,83
208.44763,42.904613,266.64948,164.4935,1000.0,200.63638,54.368607,246.60999,98.92401,1000.0,2.9887237548828125,12.883578300476074,425000,110.81467294692993,,84
216.98555,13.112247,234.92523,203.95091,1000.0,147.79967,42.95746,208.38513,77.52815,1000.0,-3.162496566772461,15.56776237487793,430000,111.4318208694458,,85
246.91905,39.05333,288.76764,194.78152,1000.0,209.65292,48.823257,254.5148,120.87608,1000.0,1.0137064456939697,15.511396408081055,435000,112.06745505332947,,86
241.13237,90.57991,333.9816,118.27905,1000.0,226.0389,82.22823,346.5437,92.71352,1000.0,0.2981162667274475,19.37080955505371,440000,112.70328569412231,,87
302.63806,26.511616,340.0446,281.72977,1000.0,280.06604,58.330025,348.07092,182.5687,1000.0,3.167673349380493,15.984458923339844,445000,113.32427501678467,,88
274.12027,27.201061,294.86063,235.69257,1000.0,316.00473,59.310726,383.53375,218.43077,1000.0,2.0733909606933594,14.111615180969238,450000,113.95503282546997,,89
262.18948,75.31335,329.70148,157.091,1000.0,247.09439,84.09385,342.46115,109.079254,1000.0,-4.130141258239746,18.719362258911133,455000,114.57576394081116,,90
344.44165,6.075486,350.65698,336.1964,1000.0,369.03165,47.58251,428.36957,312.54572,1000.0,4.94865083694458,13.949639320373535,460000,121.49067282676697,,91
432.59396,57.6006,506.91022,366.547,1000.0,333.4649,21.540398,374.25333,317.10022,1000.0,-1.6881715059280396,11.391590118408203,465000,122.11626195907593,,92
362.2667,69.47099,427.00854,265.89813,1000.0,374.4131,94.97546,446.45966,191.97522,1000.0,0.9269446134567261,16.67865753173828,470000,122.74089980125427,,93
418.42532,33.19035,465.13058,391.02753,1000.0,371.2675,33.237118,436.55548,343.83984,1000.0,-2.229769706726074,14.37480354309082,475000,123.3742778301239,,94
318.72415,51.958046,365.1065,246.17747,1000.0,399.3188,31.476357,438.16956,364.91125,1000.0,2.5567688941955566,11.9862060546875,480000,124.00237703323364,,95
370.7941,27.9458,404.10046,335.7163,1000.0,397.5012,28.387634,448.63538,367.48315,1000.0,0.3903352618217468,12.76137638092041,485000,124.6383957862854,,96
347.37338,79.66015,416.88953,235.84137,1000.0,368.83066,43.21238,419.24478,304.84137,1000.0,-1.3967361450195312,14.166409492492676,490000,125.26996374130249,,97
171.23909,188.42532,437.50378,28.969894,1000.0,367.20258,71.73201,450.56873,270.22134,1000.0,1.0296173095703125,15.311470031738281,495000,125.9082818031311,,98
276.57205,74.84992,362.6496,180.17825,1000.0,330.74088,56.775604,442.04785,287.2667,1000.0,-0.5145089626312256,16.110523223876953,500000,126.54432082176208,,99
